outer_fold,strain_entity_id,species,nearclone_block,original_outer_fold,role
4,STRAIN_000622,Bifidobacterium breve,NC_0361,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000624,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000625,Limosilactobacillus reuteri,NC_0362,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000628,Pediococcus acidilactici,NC_0363,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000636,Bifidobacterium longum subsp. infantis,NC_0366,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000638,Bifidobacterium longum,NC_0367,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000641,Levilactobacillus brevis,NC_0102,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000645,Limosilactobacillus reuteri,NC_0371,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000655,Limosilactobacillus fermentum,NC_0374,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000659,Limosilactobacillus reuteri,NC_0377,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000666,Lacticaseibacillus paracasei,NC_0380,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000668,Lactococcus lactis subsp. lactis,NC_0016,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000677,Limosilactobacillus fermentum,NC_0386,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000680,Limosilactobacillus fermentum,NC_0041,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000687,Lactococcus lactis,NC_0389,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000703,Lactiplantibacillus plantarum,NC_0391,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000707,Limosilactobacillus fermentum,NC_0393,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000725,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000732,Bifidobacterium dentium,NC_0402,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000736,Bifidobacterium bifidum,NC_0404,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000738,Lacticaseibacillus paracasei,NC_0049,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000747,Bifidobacterium longum subsp. longum,NC_0406,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000748,Levilactobacillus brevis,NC_0030,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000749,Limosilactobacillus fermentum,NC_0407,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000764,Bifidobacterium bifidum,NC_0414,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000778,Levilactobacillus brevis,NC_0105,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000779,Levilactobacillus brevis,NC_0105,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000782,Lactiplantibacillus plantarum,NC_0066,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000784,Lactococcus lactis,NC_0016,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000787,Lactococcus lactis,NC_0016,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000809,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000811,Streptococcus thermophilus,NC_0007,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000813,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000815,Bifidobacterium longum subsp. infantis,NC_0045,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000819,Streptococcus thermophilus,NC_0007,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000820,Lactococcus lactis subsp. lactis,NC_0432,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000821,Lacticaseibacillus paracasei,NC_0433,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000823,Streptococcus thermophilus,NC_0007,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000826,Lacticaseibacillus rhamnosus,NC_0436,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000835,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000837,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000852,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000875,Limosilactobacillus reuteri,NC_0024,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000880,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000885,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000890,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000892,Lactobacillus gasseri,NC_0106,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000896,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000906,Lactiplantibacillus plantarum,NC_0046,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000907,Limosilactobacillus reuteri,NC_0459,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000911,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000914,Lactococcus lactis subsp. lactis,NC_0460,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000915,Lacticaseibacillus paracasei subsp. paracasei,NC_0461,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000921,Streptococcus thermophilus,NC_0007,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000922,Lactobacillus acidophilus,NC_0002,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000930,Lacticaseibacillus rhamnosus,NC_0023,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000931,Limosilactobacillus reuteri,NC_0024,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000933,Bifidobacterium pseudocatenulatum,NC_0467,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000934,Limosilactobacillus fermentum,NC_0468,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000940,Lacticaseibacillus rhamnosus,NC_0469,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000944,Levilactobacillus brevis,NC_0471,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000956,Limosilactobacillus fermentum,NC_0099,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000988,Levilactobacillus brevis,NC_0102,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000998,Lactococcus lactis,NC_0016,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_001016,Bifidobacterium breve,NC_0486,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_001023,Limosilactobacillus fermentum,NC_0488,4,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_001024,Lactobacillus gasseri,NC_0106,4,OUTER_HOLDOUT_UNTOUCHED
5,STRAIN_000001,Bifidobacterium longum subsp. longum,NC_0022,3,INNER_TRAIN
5,STRAIN_000002,Lactiplantibacillus plantarum,NC_0017,1,INNER_TRAIN
5,STRAIN_000004,Lacticaseibacillus casei,NC_0064,4,INNER_TRAIN
5,STRAIN_000005,Lacticaseibacillus casei,NC_0064,4,INNER_TRAIN
5,STRAIN_000013,Bifidobacterium longum subsp. longum,NC_0035,4,INNER_TRAIN
5,STRAIN_000014,Bifidobacterium longum subsp. longum,NC_0035,4,INNER_TRAIN
5,STRAIN_000015,Limosilactobacillus fermentum,NC_0036,1,INNER_TRAIN
5,STRAIN_000016,Lacticaseibacillus rhamnosus,NC_0023,4,INNER_TRAIN
5,STRAIN_000017,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
5,STRAIN_000022,Bifidobacterium longum subsp. longum,NC_0035,4,INNER_TRAIN
5,STRAIN_000025,Lactiplantibacillus plantarum,NC_0008,2,INNER_TRAIN
5,STRAIN_000026,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000027,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000028,Lactiplantibacillus plantarum,NC_0111,4,INNER_TRAIN
5,STRAIN_000029,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
5,STRAIN_000030,Bifidobacterium longum subsp. infantis,NC_0045,4,INNER_TRAIN
5,STRAIN_000031,Levilactobacillus brevis,NC_0112,3,INNER_TRAIN
5,STRAIN_000033,Limosilactobacillus reuteri,NC_0065,1,INNER_TRAIN
5,STRAIN_000034,Bifidobacterium longum subsp. longum,NC_0114,4,INNER_TRAIN
5,STRAIN_000035,Lactiplantibacillus plantarum,NC_0066,4,INNER_TRAIN
5,STRAIN_000040,Lactiplantibacillus plantarum,NC_0115,3,INNER_TRAIN
5,STRAIN_000044,Lactobacillus gasseri,NC_0117,3,INNER_TRAIN
5,STRAIN_000045,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000046,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000047,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000048,Bifidobacterium longum subsp. infantis,NC_0045,4,INNER_TRAIN
5,STRAIN_000049,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000050,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000051,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000052,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000053,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000054,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000055,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000060,Lactiplantibacillus plantarum,NC_0008,2,INNER_TRAIN
5,STRAIN_000063,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
5,STRAIN_000066,Lactiplantibacillus plantarum,NC_0008,2,INNER_TRAIN
5,STRAIN_000067,Lacticaseibacillus rhamnosus,NC_0019,2,INNER_TRAIN
5,STRAIN_000068,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
5,STRAIN_000069,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
5,STRAIN_000070,Lacticaseibacillus rhamnosus,NC_0068,1,INNER_TRAIN
5,STRAIN_000071,Lactobacillus acidophilus,NC_0124,4,INNER_TRAIN
5,STRAIN_000073,Lactococcus lactis,NC_0126,2,INNER_TRAIN
5,STRAIN_000074,Streptococcus thermophilus,NC_0127,1,INNER_TRAIN
5,STRAIN_000075,Limosilactobacillus fermentum,NC_0128,1,INNER_TRAIN
5,STRAIN_000078,Bifidobacterium longum subsp. longum,NC_0047,2,INNER_TRAIN
5,STRAIN_000080,Lactococcus lactis,NC_0130,4,INNER_TRAIN
5,STRAIN_000082,Limosilactobacillus reuteri,NC_0131,4,INNER_TRAIN
5,STRAIN_000083,Limosilactobacillus reuteri,NC_0132,3,INNER_TRAIN
5,STRAIN_000087,Lactobacillus johnsonii,NC_0136,2,INNER_TRAIN
5,STRAIN_000099,Sinorhizobium meliloti,NC_0144,3,INNER_TRAIN
5,STRAIN_000100,Bifidobacterium longum,NC_0145,2,INNER_TRAIN
5,STRAIN_000101,Lactobacillus johnsonii,NC_0146,2,INNER_TRAIN
5,STRAIN_000103,Bifidobacterium longum,NC_0148,4,INNER_TRAIN
5,STRAIN_000106,Shouchella clausii,NC_0149,3,INNER_TRAIN
5,STRAIN_000107,Limosilactobacillus reuteri subsp. reuteri,NC_0024,4,INNER_TRAIN
5,STRAIN_000108,Limosilactobacillus fermentum,NC_0028,3,INNER_TRAIN
5,STRAIN_000109,Bifidobacterium adolescentis,NC_0150,2,INNER_TRAIN
5,STRAIN_000110,Azorhizobium caulinodans,NC_0151,3,INNER_TRAIN
5,STRAIN_000113,Bradyrhizobium diazoefficiens USDA 110,NC_0153,1,INNER_TRAIN
5,STRAIN_000114,Streptococcus thermophilus,NC_0029,1,INNER_TRAIN
5,STRAIN_000115,Streptococcus thermophilus,NC_0029,1,INNER_TRAIN
5,STRAIN_000118,Oenococcus oeni,NC_0156,1,INNER_TRAIN
5,STRAIN_000119,Lactobacillus delbrueckii subsp. bulgaricus,NC_0157,1,INNER_TRAIN
5,STRAIN_000120,Lactobacillus gasseri ATCC 33323 = JCM 1131,NC_0158,4,INNER_TRAIN
5,STRAIN_000121,Leuconostoc mesenteroides subsp. mesenteroides,NC_0159,4,INNER_TRAIN
5,STRAIN_000122,Levilactobacillus brevis,NC_0030,4,INNER_TRAIN
5,STRAIN_000123,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
5,STRAIN_000124,Pediococcus pentosaceus,NC_0160,3,INNER_TRAIN
5,STRAIN_000125,Lacticaseibacillus paracasei,NC_0071,1,INNER_TRAIN
5,STRAIN_000128,Enterobacter sp. 638,NC_0162,2,INNER_TRAIN
5,STRAIN_000129,Limosilactobacillus reuteri subsp. reuteri,NC_0024,4,INNER_TRAIN
5,STRAIN_000130,Lysinibacillus sphaericus,NC_0163,1,INNER_TRAIN
5,STRAIN_000131,Anoxybacillus flavithermus,NC_0164,3,INNER_TRAIN
5,STRAIN_000132,Lacticaseibacillus paracasei,NC_0049,4,INNER_TRAIN
5,STRAIN_000133,Opitutus terrae,NC_0165,3,INNER_TRAIN
5,STRAIN_000134,Akkermansia muciniphila,NC_0166,1,INNER_TRAIN
5,STRAIN_000136,Gluconacetobacter diazotrophicus PA1 5,NC_0167,2,INNER_TRAIN
5,STRAIN_000137,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000138,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000139,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000140,Lactiplantibacillus plantarum,NC_0008,2,INNER_TRAIN
5,STRAIN_000141,Micrococcus luteus NCTC 2665,NC_0168,2,INNER_TRAIN
5,STRAIN_000142,Paenibacillus sp.,NC_0169,1,INNER_TRAIN
5,STRAIN_000143,Bifidobacterium dentium,NC_0073,1,INNER_TRAIN
5,STRAIN_000144,Lactococcus lactis subsp. lactis,NC_0074,2,INNER_TRAIN
5,STRAIN_000145,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000149,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
5,STRAIN_000152,Acinetobacter baylyi,NC_0173,1,INNER_TRAIN
5,STRAIN_000153,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002,NC_0174,1,INNER_TRAIN
5,STRAIN_000154,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1,NC_0175,4,INNER_TRAIN
5,STRAIN_000156,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000158,Ligilactobacillus salivarius,NC_0177,1,INNER_TRAIN
5,STRAIN_000159,Lactiplantibacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437,NC_0003,3,INNER_TRAIN
5,STRAIN_000160,Micromonospora aurantiaca,NC_0178,2,INNER_TRAIN
5,STRAIN_000161,Bifidobacterium dentium,NC_0179,1,INNER_TRAIN
5,STRAIN_000162,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
5,STRAIN_000163,Bifidobacterium adolescentis,NC_0180,3,INNER_TRAIN
5,STRAIN_000164,Phaeobacter inhibens,NC_0181,1,INNER_TRAIN
5,STRAIN_000168,Lacticaseibacillus paracasei subsp. paracasei 8700:2,NC_0075,4,INNER_TRAIN
5,STRAIN_000170,Limosilactobacillus fermentum,NC_0028,3,INNER_TRAIN
5,STRAIN_000171,Ligilactobacillus salivarius DSM 20555 =,NC_0183,2,INNER_TRAIN
5,STRAIN_000172,Limosilactobacillus reuteri,NC_0031,1,INNER_TRAIN
5,STRAIN_000173,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
5,STRAIN_000174,Limosilactobacillus reuteri,NC_0024,4,INNER_TRAIN
5,STRAIN_000175,Bifidobacterium bifidum,NC_0184,3,INNER_TRAIN
5,STRAIN_000176,Lactobacillus helveticus,NC_0185,2,INNER_TRAIN
5,STRAIN_000177,Lactobacillus crispatus,NC_0186,3,INNER_TRAIN
5,STRAIN_000179,Bifidobacterium longum subsp. longum,NC_0188,2,INNER_TRAIN
5,STRAIN_000181,Lacticaseibacillus rhamnosus,NC_0023,4,INNER_TRAIN
5,STRAIN_000182,Pantoea sp.,NC_0190,1,INNER_TRAIN
5,STRAIN_000184,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
5,STRAIN_000186,Rahnella aceris,NC_0192,1,INNER_TRAIN
5,STRAIN_000187,Lactobacillus helveticus,NC_0193,4,INNER_TRAIN
5,STRAIN_000188,Lactobacillus delbrueckii subsp. bulgaricus,NC_0194,1,INNER_TRAIN
5,STRAIN_000190,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
5,STRAIN_000191,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
5,STRAIN_000194,Rhodopseudomonas palustris,NC_0197,1,INNER_TRAIN
5,STRAIN_000195,Bdellovibrio bacteriovorus,NC_0198,2,INNER_TRAIN
5,STRAIN_000196,Bifidobacterium longum subsp. longum,NC_0022,3,INNER_TRAIN
5,STRAIN_000197,Bifidobacterium longum subsp. infantis,NC_0199,3,INNER_TRAIN
5,STRAIN_000198,Bacillus amyloliquefaciens DSM 7 = ATCC 23350,NC_0200,3,INNER_TRAIN
5,STRAIN_000199,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
5,STRAIN_000200,Bifidobacterium longum subsp. longum,NC_0201,2,INNER_TRAIN
5,STRAIN_000201,Lactobacillus kefiranofaciens subsp. kefiranofaciens,NC_0202,2,INNER_TRAIN
5,STRAIN_000202,Bifidobacterium longum subsp. longum,NC_0203,1,INNER_TRAIN
5,STRAIN_000203,Weissella koreensis,NC_0204,4,INNER_TRAIN
5,STRAIN_000204,Bifidobacterium breve,NC_0076,2,INNER_TRAIN
5,STRAIN_000205,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000206,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000207,Streptococcus salivarius,NC_0205,3,INNER_TRAIN
5,STRAIN_000210,Bacillus subtilis subsp. subtilis str.,NC_0207,2,INNER_TRAIN
5,STRAIN_000214,Lactiplantibacillus plantarum subsp. plantarum,NC_0003,3,INNER_TRAIN
5,STRAIN_000216,Streptococcus thermophilus,NC_0050,3,INNER_TRAIN
5,STRAIN_000219,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
5,STRAIN_000220,Bifidobacterium bifidum,NC_0212,2,INNER_TRAIN
5,STRAIN_000222,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000223,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000225,Tetragenococcus halophilus,NC_0214,2,INNER_TRAIN
5,STRAIN_000226,Streptococcus salivarius,NC_0215,2,INNER_TRAIN
5,STRAIN_000227,Bifidobacterium asteroides,NC_0216,2,INNER_TRAIN
5,STRAIN_000228,Lacticaseibacillus casei,NC_0075,4,INNER_TRAIN
5,STRAIN_000229,Lactococcus cremoris subsp. cremoris,NC_0051,3,INNER_TRAIN
5,STRAIN_000230,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
5,STRAIN_000231,Bacillus subtilis subsp. subtilis str.,NC_0217,1,INNER_TRAIN
5,STRAIN_000232,Streptococcus thermophilus,NC_0218,2,INNER_TRAIN
5,STRAIN_000234,Lactococcus lactis subsp. lactis,NC_0052,3,INNER_TRAIN
5,STRAIN_000236,Bifidobacterium thermophilum,NC_0219,4,INNER_TRAIN
5,STRAIN_000237,Bacillus subtilis subsp. subtilis str.,NC_0078,3,INNER_TRAIN
5,STRAIN_000238,Levilactobacillus brevis,NC_0220,4,INNER_TRAIN
5,STRAIN_000239,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
5,STRAIN_000240,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
5,STRAIN_000242,Limosilactobacillus fermentum,NC_0221,2,INNER_TRAIN
5,STRAIN_000243,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
5,STRAIN_000244,Limosilactobacillus reuteri,NC_0222,3,INNER_TRAIN
5,STRAIN_000246,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000247,Lacticaseibacillus rhamnosus,NC_0223,2,INNER_TRAIN
5,STRAIN_000249,Lacticaseibacillus paracasei,NC_0049,4,INNER_TRAIN
5,STRAIN_000250,Lactobacillus helveticus,NC_0224,4,INNER_TRAIN
5,STRAIN_000251,Limosilactobacillus reuteri,NC_0225,4,INNER_TRAIN
5,STRAIN_000253,Limosilactobacillus fermentum,NC_0226,2,INNER_TRAIN
5,STRAIN_000256,Levilactobacillus brevis ATCC 14869 = DSM 20054,NC_0053,1,INNER_TRAIN
5,STRAIN_000257,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
5,STRAIN_000258,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000259,Limosilactobacillus fermentum,NC_0028,3,INNER_TRAIN
5,STRAIN_000260,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
5,STRAIN_000262,Lactococcus lactis subsp. lactis,NC_0074,2,INNER_TRAIN
5,STRAIN_000263,Lactococcus lactis subsp. lactis,NC_0229,1,INNER_TRAIN
5,STRAIN_000264,Pediococcus pentosaceus,NC_0230,2,INNER_TRAIN
5,STRAIN_000265,Bifidobacterium longum,NC_0231,4,INNER_TRAIN
5,STRAIN_000266,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
5,STRAIN_000267,Lacticaseibacillus rhamnosus,NC_0068,1,INNER_TRAIN
5,STRAIN_000269,Streptococcus thermophilus,NC_0233,4,INNER_TRAIN
5,STRAIN_000270,Streptococcus thermophilus,NC_0234,4,INNER_TRAIN
5,STRAIN_000272,Lactobacillus helveticus,NC_0236,2,INNER_TRAIN
5,STRAIN_000273,Bifidobacterium breve,NC_0237,3,INNER_TRAIN
5,STRAIN_000275,Bifidobacterium breve,NC_0080,2,INNER_TRAIN
5,STRAIN_000276,Streptococcus thermophilus,NC_0238,1,INNER_TRAIN
5,STRAIN_000277,Streptococcus thermophilus,NC_0239,3,INNER_TRAIN
5,STRAIN_000278,Lacticaseibacillus paracasei,NC_0081,3,INNER_TRAIN
5,STRAIN_000279,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000280,Lacticaseibacillus casei DSM 20011 = JCM 1134 = ATCC 393,NC_0020,2,INNER_TRAIN
5,STRAIN_000282,Bifidobacterium animalis,NC_0004,2,INNER_TRAIN
5,STRAIN_000283,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
5,STRAIN_000286,Bifidobacterium adolescentis,NC_0240,4,INNER_TRAIN
5,STRAIN_000287,Bacillus subtilis subsp. subtilis str. OH 131.1,NC_0241,1,INNER_TRAIN
5,STRAIN_000288,Bifidobacterium pseudocatenulatum,NC_0242,4,INNER_TRAIN
5,STRAIN_000289,Lacticaseibacillus rhamnosus,NC_0023,4,INNER_TRAIN
5,STRAIN_000290,Limosilactobacillus reuteri,NC_0243,3,INNER_TRAIN
5,STRAIN_000291,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
5,STRAIN_000292,Lactiplantibacillus plantarum,NC_0033,2,INNER_TRAIN
5,STRAIN_000293,Lacticaseibacillus paracasei,NC_0244,4,INNER_TRAIN
5,STRAIN_000296,Bifidobacterium longum subsp. longum,NC_0022,3,INNER_TRAIN
5,STRAIN_000300,Limosilactobacillus reuteri,NC_0249,2,INNER_TRAIN
5,STRAIN_000301,Lactiplantibacillus plantarum,NC_0038,3,INNER_TRAIN
5,STRAIN_000302,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
5,STRAIN_000303,Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505,NC_0082,3,INNER_TRAIN
5,STRAIN_000305,Bifidobacterium longum subsp. longum,NC_0250,1,INNER_TRAIN
5,STRAIN_000306,Bifidobacterium pseudolongum,NC_0251,2,INNER_TRAIN
5,STRAIN_000307,Lactococcus lactis subsp. lactis,NC_0252,4,INNER_TRAIN
5,STRAIN_000308,Levilactobacillus brevis,NC_0253,1,INNER_TRAIN
5,STRAIN_000309,Bifidobacterium animalis subsp. lactis KLDS2.0603,NC_0004,2,INNER_TRAIN
5,STRAIN_000310,Bifidobacterium animalis,NC_0004,2,INNER_TRAIN
5,STRAIN_000311,Azotobacter chroococcum,NC_0254,4,INNER_TRAIN
5,STRAIN_000312,Bifidobacterium adolescentis,NC_0255,3,INNER_TRAIN
5,STRAIN_000313,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
5,STRAIN_000315,Lacticaseibacillus paracasei subsp. paracasei,NC_0034,2,INNER_TRAIN
5,STRAIN_000316,Lacticaseibacillus casei DSM 20011 = JCM 1134 =,NC_0020,2,INNER_TRAIN
5,STRAIN_000317,Bifidobacterium longum,NC_0256,4,INNER_TRAIN
5,STRAIN_000318,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
5,STRAIN_000319,Heyndrickxia coagulans DSM 1 =,NC_0257,2,INNER_TRAIN
5,STRAIN_000320,Lactococcus lactis subsp. lactis,NC_0039,2,INNER_TRAIN
5,STRAIN_000321,Streptococcus thermophilus,NC_0258,1,INNER_TRAIN
5,STRAIN_000322,Streptococcus thermophilus,NC_0259,3,INNER_TRAIN
5,STRAIN_000324,Heyndrickxia coagulans,NC_0040,1,INNER_TRAIN
5,STRAIN_000325,Lactiplantibacillus plantarum,NC_0054,1,INNER_TRAIN
5,STRAIN_000327,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
5,STRAIN_000329,Lacticaseibacillus paracasei,NC_0262,4,INNER_TRAIN
5,STRAIN_000330,Lactiplantibacillus plantarum,NC_0017,1,INNER_TRAIN
5,STRAIN_000333,Limosilactobacillus fermentum,NC_0265,1,INNER_TRAIN
5,STRAIN_000334,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
5,STRAIN_000335,Lacticaseibacillus rhamnosus,NC_0266,1,INNER_TRAIN
5,STRAIN_000337,Lactiplantibacillus plantarum,NC_0054,1,INNER_TRAIN
5,STRAIN_000338,Lactobacillus helveticus,NC_0267,3,INNER_TRAIN
5,STRAIN_000339,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
5,STRAIN_000340,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
5,STRAIN_000341,Limosilactobacillus fermentum,NC_0041,4,INNER_TRAIN
5,STRAIN_000342,Limosilactobacillus fermentum,NC_0268,1,INNER_TRAIN
5,STRAIN_000344,Levilactobacillus brevis,NC_0083,2,INNER_TRAIN
5,STRAIN_000345,Lacticaseibacillus casei,NC_0270,1,INNER_TRAIN
