strain_entity_id,assembly_stem,assembly_accessions,n_supporting_records,n_supporting_sources,supporting_sources,identity_status,lineage_95_block,outer_fold
STRAIN_000860,ASM028898865,GCA_028898865;GCA_028898865.1;GCF_028898865;GCF_028898865.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0002,5
STRAIN_000861,ASM029541965,GCA_029541965;GCA_029541965.1;GCF_029541965;GCF_029541965.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0020,3
STRAIN_000862,ASM029814785,GCA_029814785;GCA_029814785.1;GCF_029814785;GCF_029814785.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000863,ASM029823225,GCA_029823225;GCA_029823225.1;GCF_029823225;GCF_029823225.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0005,4
STRAIN_000864,ASM029834415,GCA_029834415;GCA_029834415.1;GCF_029834415;GCF_029834415.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000865,ASM029854235,GCA_029854235;GCA_029854235.1;GCF_029854235;GCF_029854235.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000866,ASM029855065,GCA_029855065;GCA_029855065.1;GCF_029855065;GCF_029855065.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0016,4
STRAIN_000867,ASM030061895,GCA_030061895;GCA_030061895.1;GCF_030061895;GCF_030061895.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0004,1
STRAIN_000868,ASM030063125,GCA_030063125;GCA_030063125.1;GCF_030063125;GCF_030063125.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000869,ASM030224725,GCA_030224725;GCA_030224725.1;GCF_030224725;GCF_030224725.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0003,3
STRAIN_000870,ASM030262475,GCA_030262475;GCA_030262475.1;GCF_030262475;GCF_030262475.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0006,1
STRAIN_000871,ASM030291755,GCA_030291755;GCA_030291755.1;GCF_030291755;GCF_030291755.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0005,4
STRAIN_000872,ASM030334805,GCA_030334805;GCA_030334805.1;GCF_030334805;GCF_030334805.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0002,5
STRAIN_000873,ASM030361185,GCA_030361185;GCA_030361185.1;GCF_030361185;GCF_030361185.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0003,3
STRAIN_000874,ASM030414125,GCA_030414125;GCA_030414125.1;GCF_030414125;GCF_030414125.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0012,4
STRAIN_000875,ASM030418275,GCA_030418275;GCA_030418275.1;GCF_030418275;GCF_030418275.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0006,1
STRAIN_000876,ASM030441965,GCA_030441965;GCA_030441965.1;GCF_030441965;GCF_030441965.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0012,4
STRAIN_000877,ASM030463605,GCA_030463605;GCA_030463605.1;GCF_030463605;GCF_030463605.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000878,ASM030480425,GCA_030480425;GCA_030480425.1;GCF_030480425;GCF_030480425.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0004,1
STRAIN_000879,ASM030490305,GCA_030490305;GCA_030490305.1;GCF_030490305;GCF_030490305.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0003,3
STRAIN_000880,ASM030520065,GCA_030520065;GCA_030520065.1;GCF_030520065;GCF_030520065.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0010,4
STRAIN_000881,ASM030721705,GCA_030721705;GCA_030721705.1;GCF_030721705;GCF_030721705.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0006,1
STRAIN_000882,ASM030758995,GCA_030758995;GCA_030758995.1;GCF_030758995;GCF_030758995.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000883,ASM031032805,GCA_031032805;GCA_031032805.1;GCF_031032805;GCF_031032805.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000884,ASM031085385,GCA_031085385;GCA_031085385.1;GCF_031085385;GCF_031085385.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000885,ASM032463485,GCA_032463485;GCA_032463485.1;GCF_032463485;GCF_032463485.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0010,4
STRAIN_000886,ASM032466055,GCA_032466055;GCA_032466055.1;GCF_032466055;GCF_032466055.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0018,5
STRAIN_000887,ASM032602185,GCA_032602185;GCA_032602185.1;GCF_032602185;GCF_032602185.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000888,ASM032818175,GCA_032818175;GCA_032818175.1;GCF_032818175;GCF_032818175.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000889,ASM033487235,GCA_033487235;GCA_033487235.1;GCF_033487235;GCF_033487235.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0012,4
STRAIN_000890,ASM033569435,GCA_033569435;GCA_033569435.1;GCF_033569435;GCF_033569435.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0010,4
STRAIN_000891,ASM033570435,GCA_033570435;GCA_033570435.1;GCF_033570435;GCF_033570435.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0006,1
STRAIN_000892,ASM033803995,GCA_033803995;GCA_033803995.1;GCF_033803995;GCF_033803995.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0021,4
STRAIN_000893,ASM033879915,GCA_033879915;GCA_033879915.1;GCF_033879915;GCF_033879915.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0008,5
STRAIN_000894,ASM033959405,GCA_033959405;GCA_033959405.1;GCF_033959405;GCF_033959405.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0013,2
STRAIN_000895,ASM034259105,GCA_034259105;GCA_034259105.1;GCF_034259105;GCF_034259105.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0006,1
STRAIN_000896,ASM034298135,GCA_034298135;GCA_034298135.1;GCF_034298135;GCF_034298135.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0010,4
STRAIN_000897,ASM034321885,GCA_034321885;GCA_034321885.1;GCF_034321885;GCF_034321885.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000898,ASM034333585,GCA_034333585;GCA_034333585.1;GCF_034333585;GCF_034333585.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000899,ASM035588615,GCA_035588615;GCA_035588615.1;GCF_035588615;GCF_035588615.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
STRAIN_000900,ASM036227545,GCA_036227545;GCA_036227545.1;GCF_036227545;GCF_036227545.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0011,2
STRAIN_000901,ASM036281515,GCA_036281515;GCA_036281515.1;GCF_036281515;GCF_036281515.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0012,4
STRAIN_000902,ASM036430845,GCA_036430845;GCA_036430845.1;GCF_036430845;GCF_036430845.1,5,5,/root/autodl-tmp/axw/00_5_identity_rescue/02_registry_all_accession_candidates.csv;/root/autodl-tmp/axw/00_5_identity_rescue/04_registry_genome_identity_resolved.csv;/root/autodl-tmp/axw/00_audit_manifest/06_registry_from_excel.csv;/root/autodl-tmp/axw/00_audit_manifest/09_registry_genome_match.csv;/root/autodl-tmp/axw/00_audit_manifest/10_registry_unmatched.csv,UNAMBIGUOUS,ANI95_0001,1
